start_timestamp_utc,end_timestamp_utc,start_timestamp_local,end_timestamp_local,city_id,minutes_online,minutes_active,dispatches,rejections,accepts,expireds,driver_cancellations,rider_cancellations,completed_trips,trip_fares,driver_adjusted_fares,flow_type,vehicle_uuids,minutes_on_trip
2021-12-19T09:00:00.000Z,2021-12-19T10:00:00.000Z,2021-12-19T10:00:00.000Z,2021-12-19T11:00:00.000Z,3,15.726566666666667,0.0,4,4,0,2,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-19T08:00:00.000Z,2021-12-19T09:00:00.000Z,2021-12-19T09:00:00.000Z,2021-12-19T10:00:00.000Z,3,29.480999999999998,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-19T07:00:00.000Z,2021-12-19T08:00:00.000Z,2021-12-19T08:00:00.000Z,2021-12-19T09:00:00.000Z,3,36.295716666666664,23.582283333333333,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",23.5823
2021-12-19T06:00:00.000Z,2021-12-19T07:00:00.000Z,2021-12-19T07:00:00.000Z,2021-12-19T08:00:00.000Z,3,60.0,56.72853333333333,1,0,1,0,0,0,1,60.71,66.78,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.6303
2021-12-19T05:00:00.000Z,2021-12-19T06:00:00.000Z,2021-12-19T06:00:00.000Z,2021-12-19T07:00:00.000Z,3,14.200883333333334,4.919316666666666,2,1,1,0,0,0,1,13.31,14.63,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-18T19:00:00.000Z,2021-12-18T20:00:00.000Z,2021-12-18T20:00:00.000Z,2021-12-18T21:00:00.000Z,3,13.577633333333333,13.5542,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",13.5542
2021-12-18T18:00:00.000Z,2021-12-18T19:00:00.000Z,2021-12-18T19:00:00.000Z,2021-12-18T20:00:00.000Z,3,60.0,60.0,4,0,4,0,0,2,1,29.31,32.22,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",50.6952
2021-12-18T17:00:00.000Z,2021-12-18T18:00:00.000Z,2021-12-18T18:00:00.000Z,2021-12-18T19:00:00.000Z,3,60.0,59.74061666666667,1,0,1,0,0,0,1,29.73,32.7,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",30.1546
2021-12-18T16:00:00.000Z,2021-12-18T17:00:00.000Z,2021-12-18T17:00:00.000Z,2021-12-18T18:00:00.000Z,3,54.14985,53.740199999999994,3,0,3,0,0,1,2,39.02,42.9,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",45.2499
2021-12-18T15:00:00.000Z,2021-12-18T16:00:00.000Z,2021-12-18T16:00:00.000Z,2021-12-18T17:00:00.000Z,3,60.0,60.0,4,1,3,0,0,1,2,42.99,47.26,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",50.1151
2021-12-18T14:00:00.000Z,2021-12-18T15:00:00.000Z,2021-12-18T15:00:00.000Z,2021-12-18T16:00:00.000Z,3,53.4125,52.66335,3,0,3,0,0,0,3,52.7,57.96,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.5219
2021-12-18T13:00:00.000Z,2021-12-18T14:00:00.000Z,2021-12-18T14:00:00.000Z,2021-12-18T15:00:00.000Z,3,52.45581666666667,49.82655,6,2,4,1,2,0,2,16.02,17.62,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",28.0355
2021-12-18T12:00:00.000Z,2021-12-18T13:00:00.000Z,2021-12-18T13:00:00.000Z,2021-12-18T14:00:00.000Z,3,34.02446666666667,32.270183333333335,1,0,1,0,0,0,1,16.9,18.6,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",22.332
2021-12-18T00:00:00.000Z,2021-12-18T01:00:00.000Z,2021-12-18T01:00:00.000Z,2021-12-18T02:00:00.000Z,3,1.8288333333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-17T23:00:00.000Z,2021-12-18T00:00:00.000Z,2021-12-18T00:00:00.000Z,2021-12-18T01:00:00.000Z,3,48.966316666666664,38.014583333333334,4,2,2,0,0,0,2,26.44,29.05,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",26.4775
2021-12-17T22:00:00.000Z,2021-12-17T23:00:00.000Z,2021-12-17T23:00:00.000Z,2021-12-18T00:00:00.000Z,3,52.13153333333333,45.11606666666667,2,0,2,0,0,0,2,26.81,29.47,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",32.9252
2021-12-17T21:00:00.000Z,2021-12-17T22:00:00.000Z,2021-12-17T22:00:00.000Z,2021-12-17T23:00:00.000Z,3,2.3807833333333335,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-17T19:00:00.000Z,2021-12-17T20:00:00.000Z,2021-12-17T20:00:00.000Z,2021-12-17T21:00:00.000Z,3,33.95798333333333,33.66883333333333,1,0,1,0,0,0,1,15.71,17.26,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",27.2332
2021-12-17T18:00:00.000Z,2021-12-17T19:00:00.000Z,2021-12-17T19:00:00.000Z,2021-12-17T20:00:00.000Z,3,60.0,59.58241666666667,3,1,2,0,0,0,2,34.36,37.76,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",43.8819
2021-12-17T17:00:00.000Z,2021-12-17T18:00:00.000Z,2021-12-17T18:00:00.000Z,2021-12-17T19:00:00.000Z,3,60.0,49.39925,4,2,2,1,1,0,1,19.87,21.84,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",32.9425
2021-12-17T16:00:00.000Z,2021-12-17T17:00:00.000Z,2021-12-17T17:00:00.000Z,2021-12-17T18:00:00.000Z,3,42.65911666666667,39.71406666666667,4,1,3,0,0,0,3,24.24,26.64,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",22.1976
2021-12-17T10:00:00.000Z,2021-12-17T11:00:00.000Z,2021-12-17T11:00:00.000Z,2021-12-17T12:00:00.000Z,3,0.39715,0.3438166666666667,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.3438
2021-12-17T09:00:00.000Z,2021-12-17T10:00:00.000Z,2021-12-17T10:00:00.000Z,2021-12-17T11:00:00.000Z,3,60.0,45.24718333333333,3,0,3,0,1,0,2,22.86,22.87,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",27.565
2021-12-17T08:00:00.000Z,2021-12-17T09:00:00.000Z,2021-12-17T09:00:00.000Z,2021-12-17T10:00:00.000Z,3,60.0,57.42895,4,1,3,0,0,0,3,31.56,32.81,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",42.9257
2021-12-17T07:00:00.000Z,2021-12-17T08:00:00.000Z,2021-12-17T08:00:00.000Z,2021-12-17T09:00:00.000Z,3,60.0,60.0,2,0,2,0,0,1,2,24.34,24.34,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",44.4033
2021-12-17T06:00:00.000Z,2021-12-17T07:00:00.000Z,2021-12-17T07:00:00.000Z,2021-12-17T08:00:00.000Z,3,60.0,45.41941666666666,4,1,3,1,0,0,2,31.81,31.81,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",33.1687
2021-12-17T05:00:00.000Z,2021-12-17T06:00:00.000Z,2021-12-17T06:00:00.000Z,2021-12-17T07:00:00.000Z,3,36.64553333333333,12.729216666666668,1,1,0,1,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",12.7292
2021-12-17T04:00:00.000Z,2021-12-17T05:00:00.000Z,2021-12-17T05:00:00.000Z,2021-12-17T06:00:00.000Z,3,60.0,54.938116666666666,3,1,2,0,1,0,2,29.92,29.92,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",24.8475
2021-12-17T03:00:00.000Z,2021-12-17T04:00:00.000Z,2021-12-17T04:00:00.000Z,2021-12-17T05:00:00.000Z,3,60.0,55.08356666666667,3,0,3,0,0,0,2,42.22,42.23,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",40.4502
2021-12-17T02:00:00.000Z,2021-12-17T03:00:00.000Z,2021-12-17T03:00:00.000Z,2021-12-17T04:00:00.000Z,3,6.076033333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-16T20:00:00.000Z,2021-12-16T21:00:00.000Z,2021-12-16T21:00:00.000Z,2021-12-16T22:00:00.000Z,3,44.59943333333333,43.42531666666666,4,2,2,2,0,0,2,33.02,33.02,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",34.961
2021-12-16T19:00:00.000Z,2021-12-16T20:00:00.000Z,2021-12-16T20:00:00.000Z,2021-12-16T21:00:00.000Z,3,60.0,58.83643333333334,3,0,3,0,0,1,2,20.97,20.97,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",46.6019
2021-12-16T18:00:00.000Z,2021-12-16T19:00:00.000Z,2021-12-16T19:00:00.000Z,2021-12-16T20:00:00.000Z,3,47.13633333333333,41.22873333333334,1,0,1,0,0,0,1,18.7,18.7,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",34.5548
2021-12-16T17:00:00.000Z,2021-12-16T18:00:00.000Z,2021-12-16T18:00:00.000Z,2021-12-16T19:00:00.000Z,3,57.754466666666666,56.88998333333333,3,1,2,0,1,0,1,16.18,16.18,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",40.8226
2021-12-16T16:00:00.000Z,2021-12-16T17:00:00.000Z,2021-12-16T17:00:00.000Z,2021-12-16T18:00:00.000Z,3,60.0,59.68686666666667,3,0,3,0,0,2,1,9.31,9.31,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",54.4881
2021-12-16T15:00:00.000Z,2021-12-16T16:00:00.000Z,2021-12-16T16:00:00.000Z,2021-12-16T17:00:00.000Z,3,25.532633333333333,25.271066666666666,1,0,1,0,0,0,1,30.7,30.7,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",12.3624
2021-12-15T18:00:00.000Z,2021-12-15T19:00:00.000Z,2021-12-15T19:00:00.000Z,2021-12-15T20:00:00.000Z,3,6.753233333333333,6.5427,1,0,1,0,1,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",6.2817
2021-12-15T17:00:00.000Z,2021-12-15T18:00:00.000Z,2021-12-15T18:00:00.000Z,2021-12-15T19:00:00.000Z,3,60.0,59.90406666666667,1,0,1,0,0,0,1,11.81,11.81,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",35.7587
2021-12-15T16:00:00.000Z,2021-12-15T17:00:00.000Z,2021-12-15T17:00:00.000Z,2021-12-15T18:00:00.000Z,3,60.0,56.557,3,1,2,0,0,0,2,30.77,30.77,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",45.7312
2021-12-15T15:00:00.000Z,2021-12-15T16:00:00.000Z,2021-12-15T16:00:00.000Z,2021-12-15T17:00:00.000Z,3,9.213866666666666,3.21905,1,0,1,0,0,0,1,16.21,16.21,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-15T13:00:00.000Z,2021-12-15T14:00:00.000Z,2021-12-15T14:00:00.000Z,2021-12-15T15:00:00.000Z,3,23.059416666666667,10.708133333333334,3,2,1,2,1,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",10.5338
2021-12-15T12:00:00.000Z,2021-12-15T13:00:00.000Z,2021-12-15T13:00:00.000Z,2021-12-15T14:00:00.000Z,3,45.71763333333333,43.73031666666667,1,0,1,0,0,0,1,43.46,43.47,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",40.1784
2021-12-15T10:00:00.000Z,2021-12-15T11:00:00.000Z,2021-12-15T11:00:00.000Z,2021-12-15T12:00:00.000Z,3,10.179933333333334,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-15T08:00:00.000Z,2021-12-15T09:00:00.000Z,2021-12-15T09:00:00.000Z,2021-12-15T10:00:00.000Z,3,12.979683333333332,0.0,2,2,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-15T07:00:00.000Z,2021-12-15T08:00:00.000Z,2021-12-15T08:00:00.000Z,2021-12-15T09:00:00.000Z,3,56.60125,46.64661666666667,3,0,3,0,1,0,2,26.27,27.6,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",33.8753
2021-12-15T06:00:00.000Z,2021-12-15T07:00:00.000Z,2021-12-15T07:00:00.000Z,2021-12-15T08:00:00.000Z,3,60.0,60.0,1,0,1,0,0,0,2,38.02,38.03,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",55.7214
2021-12-15T05:00:00.000Z,2021-12-15T06:00:00.000Z,2021-12-15T06:00:00.000Z,2021-12-15T07:00:00.000Z,3,8.33905,6.30625,1,0,1,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-13T13:00:00.000Z,2021-12-13T14:00:00.000Z,2021-12-13T14:00:00.000Z,2021-12-13T15:00:00.000Z,3,50.79774999999999,47.974000000000004,7,4,3,2,1,0,2,18.82,18.82,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",41.8762
2021-12-13T12:00:00.000Z,2021-12-13T13:00:00.000Z,2021-12-13T13:00:00.000Z,2021-12-13T14:00:00.000Z,3,60.0,55.376999999999995,3,1,2,1,0,0,2,19.62,19.62,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",45.0976
2021-12-13T11:00:00.000Z,2021-12-13T12:00:00.000Z,2021-12-13T12:00:00.000Z,2021-12-13T13:00:00.000Z,3,32.149566666666665,16.133233333333333,2,1,1,1,0,0,1,33.49,33.49,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",10.5276
2021-12-13T10:00:00.000Z,2021-12-13T11:00:00.000Z,2021-12-13T11:00:00.000Z,2021-12-13T12:00:00.000Z,3,0.6956666666666667,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-13T09:00:00.000Z,2021-12-13T10:00:00.000Z,2021-12-13T10:00:00.000Z,2021-12-13T11:00:00.000Z,3,54.973949999999995,52.15411666666667,1,0,1,0,0,0,1,33.85,33.85,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",47.2901
2021-12-13T08:00:00.000Z,2021-12-13T09:00:00.000Z,2021-12-13T09:00:00.000Z,2021-12-13T10:00:00.000Z,3,60.0,53.68705,2,0,2,0,0,0,2,58.67,58.67,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",35.5957
2021-12-13T07:00:00.000Z,2021-12-13T08:00:00.000Z,2021-12-13T08:00:00.000Z,2021-12-13T09:00:00.000Z,3,60.0,59.866883333333334,2,0,2,0,1,0,1,27.26,27.26,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",50.3015
2021-12-13T06:00:00.000Z,2021-12-13T07:00:00.000Z,2021-12-13T07:00:00.000Z,2021-12-13T08:00:00.000Z,3,53.357549999999996,52.89553333333333,1,0,1,0,0,0,1,51.5,51.5,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",41.9299
2021-12-12T09:00:00.000Z,2021-12-12T10:00:00.000Z,2021-12-12T10:00:00.000Z,2021-12-12T11:00:00.000Z,3,20.486833333333333,20.476066666666668,1,0,1,0,0,0,1,9.83,10.8,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",17.6595
2021-12-12T08:00:00.000Z,2021-12-12T09:00:00.000Z,2021-12-12T09:00:00.000Z,2021-12-12T10:00:00.000Z,3,51.99983333333333,36.2039,1,0,1,0,0,0,1,8.36,9.18,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",29.2261
2021-12-12T07:00:00.000Z,2021-12-12T08:00:00.000Z,2021-12-12T08:00:00.000Z,2021-12-12T09:00:00.000Z,3,60.0,60.0,1,0,1,0,0,0,1,47.39,52.04,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",44.5119
2021-12-12T06:00:00.000Z,2021-12-12T07:00:00.000Z,2021-12-12T07:00:00.000Z,2021-12-12T08:00:00.000Z,3,60.0,44.023633333333336,6,2,4,2,2,0,2,43.2,47.46,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",29.857
2021-12-12T05:00:00.000Z,2021-12-12T06:00:00.000Z,2021-12-12T06:00:00.000Z,2021-12-12T07:00:00.000Z,3,60.0,53.8465,4,1,3,1,0,0,3,29.6,33.47,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",33.0318
2021-12-12T04:00:00.000Z,2021-12-12T05:00:00.000Z,2021-12-12T05:00:00.000Z,2021-12-12T06:00:00.000Z,3,53.63123333333333,53.29103333333333,3,0,3,0,0,1,2,26.68,29.34,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",42.0147
2021-12-12T03:00:00.000Z,2021-12-12T04:00:00.000Z,2021-12-12T04:00:00.000Z,2021-12-12T05:00:00.000Z,3,60.0,58.44246666666666,4,0,4,0,0,0,4,55.48,61.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",37.3708
2021-12-12T02:00:00.000Z,2021-12-12T03:00:00.000Z,2021-12-12T03:00:00.000Z,2021-12-12T04:00:00.000Z,3,60.0,58.98838333333333,8,3,5,1,3,0,2,33.54,35.43,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",25.3798
2021-12-12T01:00:00.000Z,2021-12-12T02:00:00.000Z,2021-12-12T02:00:00.000Z,2021-12-12T03:00:00.000Z,3,50.481766666666665,50.22763333333333,5,0,5,0,0,1,3,81.15,89.24,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",35.1214
2021-12-12T00:00:00.000Z,2021-12-12T01:00:00.000Z,2021-12-12T01:00:00.000Z,2021-12-12T02:00:00.000Z,3,59.182649999999995,59.16888333333333,1,0,1,0,0,0,1,20.71,22.78,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",50.4999
2021-12-11T23:00:00.000Z,2021-12-12T00:00:00.000Z,2021-12-12T00:00:00.000Z,2021-12-12T01:00:00.000Z,3,43.42615,43.095,3,0,3,0,0,1,2,32.63,35.85,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",30.4658
2021-12-11T02:00:00.000Z,2021-12-11T03:00:00.000Z,2021-12-11T03:00:00.000Z,2021-12-11T04:00:00.000Z,3,42.88778333333333,33.83083333333333,1,0,1,0,0,0,1,8.95,9.84,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",21.2749
2021-12-11T01:00:00.000Z,2021-12-11T02:00:00.000Z,2021-12-11T02:00:00.000Z,2021-12-11T03:00:00.000Z,3,60.0,59.82383333333333,4,0,4,0,1,0,3,45.17,48.96,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",33.0306
2021-12-11T00:00:00.000Z,2021-12-11T01:00:00.000Z,2021-12-11T01:00:00.000Z,2021-12-11T02:00:00.000Z,3,59.87891666666667,52.60831666666666,2,0,2,0,0,0,2,36.03,39.6,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.6057
2021-12-10T23:00:00.000Z,2021-12-11T00:00:00.000Z,2021-12-11T00:00:00.000Z,2021-12-11T01:00:00.000Z,3,60.0,53.968133333333334,2,0,2,0,0,0,2,25.64,29.41,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",45.7348
2021-12-10T22:00:00.000Z,2021-12-10T23:00:00.000Z,2021-12-10T23:00:00.000Z,2021-12-11T00:00:00.000Z,3,37.41818333333333,36.55215,3,1,2,0,0,0,2,34.04,37.41,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",28.1047
2021-12-10T06:00:00.000Z,2021-12-10T07:00:00.000Z,2021-12-10T07:00:00.000Z,2021-12-10T08:00:00.000Z,3,1.2996,0.0,1,1,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-10T05:00:00.000Z,2021-12-10T06:00:00.000Z,2021-12-10T06:00:00.000Z,2021-12-10T07:00:00.000Z,3,58.298633333333335,38.16585,4,3,1,1,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",29.2389
2021-12-10T04:00:00.000Z,2021-12-10T05:00:00.000Z,2021-12-10T05:00:00.000Z,2021-12-10T06:00:00.000Z,3,60.0,56.10235,2,0,2,0,0,0,3,71.11,78.15,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.1201
2021-12-10T03:00:00.000Z,2021-12-10T04:00:00.000Z,2021-12-10T04:00:00.000Z,2021-12-10T05:00:00.000Z,3,0.8531333333333334,0.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",0.0
2021-12-10T01:00:00.000Z,2021-12-10T02:00:00.000Z,2021-12-10T02:00:00.000Z,2021-12-10T03:00:00.000Z,3,48.990249999999996,35.769216666666665,4,0,4,0,2,1,1,21.96,23.42,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",19.1098
2021-12-10T00:00:00.000Z,2021-12-10T01:00:00.000Z,2021-12-10T01:00:00.000Z,2021-12-10T02:00:00.000Z,3,60.0,51.697633333333336,2,0,2,0,0,0,2,24.82,27.31,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",42.9227
2021-12-09T23:00:00.000Z,2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,2021-12-10T01:00:00.000Z,3,60.0,60.0,3,0,3,0,0,1,2,43.02,47.32,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",42.8492
2021-12-09T22:00:00.000Z,2021-12-09T23:00:00.000Z,2021-12-09T23:00:00.000Z,2021-12-10T00:00:00.000Z,3,59.441966666666666,59.122150000000005,4,0,4,0,0,1,2,25.47,46.3,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.208
2021-12-09T21:00:00.000Z,2021-12-09T22:00:00.000Z,2021-12-09T22:00:00.000Z,2021-12-09T23:00:00.000Z,3,40.571533333333335,26.397733333333335,1,0,1,0,0,0,2,24.53,26.98,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",21.7299
2021-12-09T20:00:00.000Z,2021-12-09T21:00:00.000Z,2021-12-09T21:00:00.000Z,2021-12-09T22:00:00.000Z,3,55.398466666666664,54.04595,4,0,4,0,0,0,4,42.29,42.31,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",43.104
2021-12-09T19:00:00.000Z,2021-12-09T20:00:00.000Z,2021-12-09T20:00:00.000Z,2021-12-09T21:00:00.000Z,3,25.306883333333335,25.289383333333333,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",25.2894
2021-12-09T18:00:00.000Z,2021-12-09T19:00:00.000Z,2021-12-09T19:00:00.000Z,2021-12-09T20:00:00.000Z,3,60.0,60.0,0,0,0,0,0,0,0,0.0,0.0,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",60.0
2021-12-09T17:00:00.000Z,2021-12-09T18:00:00.000Z,2021-12-09T18:00:00.000Z,2021-12-09T19:00:00.000Z,3,7.648383333333333,7.295266666666667,1,0,1,0,0,0,1,45.36,45.37,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",1.3587
2021-12-09T04:00:00.000Z,2021-12-09T05:00:00.000Z,2021-12-09T05:00:00.000Z,2021-12-09T06:00:00.000Z,3,29.321166666666667,12.622549999999999,2,1,1,0,0,0,1,10.12,10.12,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",12.2787
2021-12-09T03:00:00.000Z,2021-12-09T04:00:00.000Z,2021-12-09T04:00:00.000Z,2021-12-09T05:00:00.000Z,3,60.0,59.045433333333335,4,2,2,2,0,1,2,39.5,39.51,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",39.721
2021-12-09T02:00:00.000Z,2021-12-09T03:00:00.000Z,2021-12-09T03:00:00.000Z,2021-12-09T04:00:00.000Z,3,60.0,48.34665,4,0,4,0,0,1,1,14.87,14.87,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",28.3612
2021-12-09T01:00:00.000Z,2021-12-09T02:00:00.000Z,2021-12-09T02:00:00.000Z,2021-12-09T03:00:00.000Z,3,28.18735,27.912333333333333,0,0,0,0,0,0,1,15.2,15.2,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",24.9974
2021-12-09T00:00:00.000Z,2021-12-09T01:00:00.000Z,2021-12-09T01:00:00.000Z,2021-12-09T02:00:00.000Z,3,60.0,59.76338333333333,4,0,4,0,1,0,3,42.65,42.67,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",39.2323
2021-12-08T23:00:00.000Z,2021-12-09T00:00:00.000Z,2021-12-09T00:00:00.000Z,2021-12-09T01:00:00.000Z,3,52.87316666666666,41.116616666666665,4,1,3,1,0,0,3,27.49,27.5,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",35.3863
2021-12-08T22:00:00.000Z,2021-12-08T23:00:00.000Z,2021-12-08T23:00:00.000Z,2021-12-09T00:00:00.000Z,3,60.0,46.97048333333333,2,0,2,0,0,0,2,39.91,39.91,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",37.9723
2021-12-08T21:00:00.000Z,2021-12-08T22:00:00.000Z,2021-12-08T22:00:00.000Z,2021-12-08T23:00:00.000Z,3,60.0,59.48358333333333,3,0,3,0,0,1,2,34.57,34.58,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",52.2594
2021-12-08T20:00:00.000Z,2021-12-08T21:00:00.000Z,2021-12-08T21:00:00.000Z,2021-12-08T22:00:00.000Z,3,51.51976666666667,27.157766666666664,2,0,2,0,0,0,2,25.66,25.66,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",19.7049
2021-12-08T19:00:00.000Z,2021-12-08T20:00:00.000Z,2021-12-08T20:00:00.000Z,2021-12-08T21:00:00.000Z,3,60.0,60.0,1,0,1,0,0,0,1,37.26,37.27,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",56.0223
2021-12-08T18:00:00.000Z,2021-12-08T19:00:00.000Z,2021-12-08T19:00:00.000Z,2021-12-08T20:00:00.000Z,3,49.066183333333335,47.314899999999994,1,0,1,0,0,0,1,23.18,23.19,Black,"[\"e18fa882-cf34-4c19-9bb0-cf4067022310\"]",36.3284
